# Constructed from biom file																															
#OTU ID	A1_b	A2_b	A3_b	A4_b	A5_b	A6_b	B1_b	B2_b	B3_b	B4_b	B5_b	B6_b	C1_b	C2_b	C3_b	C4_b	C5_b	C6_b	D1_b	D2_b	D3_b	D4_b	D5_b	D6_b	E1_b	E2_b	E3_b	E4_b	E5_b	E6_b	taxonomy
9271a174597a2912dfcc9d224ee9039f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Unidentified_Alphaproteobacteria; Unidentified_Alphaproteobacteria; Unidentified_Alphaproteobacteria
6c138accccd4c84e20dde4d549f5ac44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus
58432320b495f0924349145da112e903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Niastella
f79f019ed1c827b687bbd4f425ae7613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Devosiaceae; Devosia
4e73795134e6adbdfbfaa126fe20aea5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Altererythrobacter
9a865673611b95f18b8b7594fe98601a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Saprospiraceae; OLB8
c58a2959e3768e54afc2fd3e5b7666e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Dependentiae; Babeliae; Babeliales; Vermiphilaceae; uncultured_bacterium
9a3893129f899f75db125e3feae68b16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Chloroflexi; Anaerolineae; SBR1031; A4b; uncultured_bacterium
e94e0484cdeedfab7a05c08cd7bbe40b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Pusillimonas
70184529bf78072b1262a8414c7dffb0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
14a061487d2ac48b035942322f5ed642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Parapedobacter
a1429d5b6762aee13e0f0da181a871a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Actinobacteria; Actinobacteria; Propionibacteriales; Nocardioidaceae; Nocardioides
04285cfbf1077a028418c3032e45ce7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae_1; Clostridium_sensu_stricto_11
ac0d2c5abb9adad25b807afc0d684003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium
4af07345dfa8e0bb4da291f89450e0ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Proteobacteria; Alphaproteobacteria; Sneathiellales; Sneathiellaceae; Sneathiella
8b9a87fe7b3622567164abb3b9ddc9d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Chloroflexi; JG30-KF-CM66; uncultured_bacterium; uncultured_bacterium; uncultured_bacterium
22092c1c3526cf618b7c66f21af61812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera
d6aa917bb7e51ad821b55bc62db45be7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Chloroflexi; Chloroflexia; Thermomicrobiales; JG30-KF-CM45; uncultured_bacterium
111272b613870e3a7d61c3950ad3d970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio
5c9a2850054526ba63d6da19c24b96a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Chloroflexi; Chloroflexia; Thermomicrobiales; JG30-KF-CM45; uncultured_bacterium
9977722b69b29a7df0ee2f00532d3856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium
adde2d0d83606ece64c6b26ce80ae2f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Nitrosomonadaceae; Nitrosomonas
2d68fe60bfba9823f6db9a580e3435cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Devosiaceae; Devosia
8c80ee945a3c61e8e342c9a0f8462dc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Pedobacter
b59aa52973560bf9cbe86c3e57508cab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
e67b78aab8cb557736519f911b315dd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Pelosinus
9865391fb251c2bf25f78d13dfe6c40b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus
687b45451ab796f9f5b330f3722f18d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Chloroflexi; Anaerolineae; Caldilineales; Caldilineaceae; uncultured
5af95efe83e4bbbaaeba25dd81b59965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales; 67-14; uncultured_bacterium
165fcd46e6aca8d995d3c5014197895d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Cnuella
a7da31d7ee88dccb47a64cde5006db14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; Pirellulaceae; Unidentified_Pirellulaceae
1508907feec2c3dea77d10edf12a533f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
67b339c8b380092f1047e791bfd70d84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Proteobacteria; Alphaproteobacteria; uncultured; uncultured_bacterium; uncultured_bacterium
630b535bf6693f4acc9601f47046e570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Chloroflexi; Anaerolineae; SBR1031; A4b; uncultured_bacterium
1bc14b7a0febeb970d0584a038d1ece8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Bacteria; Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Sporomusa
a0a65026f52947710e665d6f6b6131dd	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Massilia
9f8ed46ebc3dd4a742ce42d9ee3dd511	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Curtobacterium
190a049caad3a0453339204032c4e5e4	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Anaplasmataceae; Wolbachia
73083913b80c0efdafcf16d3a8f76ef7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Rothia
5de8d7a51182ead1e6b4fd5bd7617f41	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus
1d94677fcbe073ae0effafad5d174408	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylobacterium
90049339fa1863fc439c61019f75449f	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	Bacteria; Acidobacteria; Acidobacteriia; Subgroup_2; uncultured_bacterium; uncultured_bacterium
837fcfaa55cbc5e8c793d0be6c1f5776	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Unidentified_Gammaproteobacteria; Unidentified_Gammaproteobacteria; Unidentified_Gammaproteobacteria
7069ec3f005469a15d84e819789d7a17	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Saccharibacillus
06f825b512d903b9230e1a55d87359ee	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
300231f1064d86a78b22d66297f96be8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
45329515078d2526675438e502fda04d	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae_1; Clostridium_sensu_stricto_12
43d3a5751155b41c08ca7c4761c43072	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	Bacteria; Patescibacteria; Saccharimonadia; Saccharimonadales; uncultured_bacterium; uncultured_bacterium
583304cbfd25632a6eda6492e07a2214	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Actinobacteria; Thermoleophilia; Gaiellales; uncultured; uncultured_bacterium
47059f5cb243ddfdbe1f38a2795b9cfa	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Erysipelothrix
cf81ed8bf5b179e4b938ba31de7cd143	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Oceanobacillus
72695af40c9a2070d3200221407a62c7	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium
01904758f105c3a19065311c8051fbaa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Anaplasmataceae; Wolbachia
b2359854adf13ce342f4128f3cf731f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Sphingobacterium
d0e16b95d69d8e5747f0f07c2fdea553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Methylophilaceae; Methylobacillus
2a34f35a5d3618d05a8fb605154f2063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Anaerosinus
239adb80215ebb78c7d0c864cda1d6dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Selenomonas
bb1c72abb63a2cec8ac70d5c16df40c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Luteimonas
df031cac71bcde495c611bd4fac2b75a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Brevibacteriaceae; Brevibacterium
cc43b10523ae8b293fd581fb4c780e2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Dysgonomonadaceae; Dysgonomonas
a5216de54d035084de9f6044fa3c52ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Unidentified_Bacillaceae
6f61a199c47fab5bdbfdc305c505d4e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Sanguibacteraceae; Sanguibacter
50fb93dad525b440dc193bc631872eba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Propionibacteriales; Nocardioidaceae; Nocardioides
c37963c412fa22be08cd903c32655507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Devosiaceae; Devosia
3bfa4de9b0c5f3a87013c20ce38eeb16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acetobacter
ecbe2f0236c15f750c8bc68f60c78b2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Luteimonas
d989e7b35ee2deb2b4e575200416ef18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Anaerosinus
1766b1bf3ada94ef811b88665f915398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Cyclobacteriaceae; uncultured
039e4f539b6ec85097bf6eb1d2e4b0ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; uncultured
05ebdbcaf01cdc51a71710c16653537d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Unidentified_Bacilli; Unidentified_Bacilli; Unidentified_Bacilli
e4699c6f65ebe9ef54a33830a253dc4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Unidentified_Bacillaceae
945ee17380e4d3e0329d3cb4191a7f1f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium
14b9fc007acaa54b5eb3609ee7a211c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus
22b03f921e375354d26db0ed6c3600b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Promicromonosporaceae; Promicromonospora
03ad73297cdda574a9a28a75a1ddec42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Frankiales; Geodermatophilaceae; Blastococcus
8777a1b738e3785d9e0d578a499ec6ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Microscillaceae; Chryseolinea
fa96cbd7b2df953f48e159b78c51527d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Brevundimonas
0252348fc35dd0a06b57d8b79e908367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Dyella
f4a2a9a4ce0a27e48a6d82a29a7b664a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Glycomycetales; Glycomycetaceae; Glycomyces
4d559df22a6a0a0e606674f22d98e273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
2d16d001e21717f960cf771ae879b1dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas
f03364f57ce7c1394bdddc52fbe9ec09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Mucilaginibacter
c9f511185616a2c8d3cafee7f3409898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Caulobacter
dc8a1ae9fbc1d646d818a65416f52072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	Bacteria; Acidobacteria; Acidobacteriia; Solibacterales; Solibacteraceae_(Subgroup_3); Bryobacter
3f41586199ed234435b907567b815d28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Olivibacter
fccbdff8fac6bb4a77fa3e3d96e7ec2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Weeksellaceae; Chryseobacterium
995304f3a8b2ee77564cea9527f1a3c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	Bacteria; Patescibacteria; Saccharimonadia; Saccharimonadales; Unidentified_Saccharimonadales; Unidentified_Saccharimonadales
8ab2aed1cd60d64ea5cda24a0ed7c994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	Bacteria; Patescibacteria; Saccharimonadia; Saccharimonadales; Saccharimonadaceae; uncultured_bacterium
8e03cd4c13f145f626cbd55bbb9ec439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales; 67-14; uncultured_bacterium
c0b8d211b708bd87ac57e50ed0284129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Proteobacteria; Deltaproteobacteria; PB19; Unidentified; Unidentified
b3c82978ba73b36fb375a987eb4b5615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Firmicutes; Clostridia; Clostridiales; Family_XI; Tepidimicrobium
8d7d7c69cf309c387ed3ef6dc01fbee3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium
1203947006bf3fc7b2c3c4cf35b7b0ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Unidentified_Xanthobacteraceae
513547c4fe8ca11685519996ba8efd4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Planctomycetes; Phycisphaerae; Pla1_lineage; uncultured_bacterium; uncultured_bacterium
41235f78280d0304e45c61651f6237db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Opitutales; Opitutaceae; Lacunisphaera
e498db1daab96e8c1a25b59ffd4fa0be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
e1390f114c691ab5987c1334cbcea749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria_Incertae_Sedis; Unknown_Family; Unidentified
3cb21e71de5bda8fe45bd9104a9884cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Cohnella
50d448d821d0f08272df20486698d399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ff218dad591d64a00d7a076d435d8318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Chloroflexi; Anaerolineae; Caldilineales; Caldilineaceae; uncultured
5bdb66092eb4dda45d04840c24b6a7d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
8fd684efe7ec073476ae0b03521f118f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Dokdonella
a05bc2c7acf78276aae2a4a6d785f2ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Nitrosomonadaceae; Nitrosomonas
995dbe5af52cdc52f805bbe796ec6277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Actinophytocola
